title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
"All in all, a good flight",Trailing Travelers,New Delhi - Hong Kong,"I have lived in India for over a year and have been very skeptical about flying with Air India but must say I thoroughly enjoyed my flight to and from Hong Kong with Air India International and would recommend this flight for others.  I was traveling with my husband and 20 month old son and the staff went out of their way to make us comfortable by rearranging customers so that my son could have his own seat without us even asking.  More so, they came around and ensured he was well strapped in and comfortable for the landing. The plane itself was a Dreamliner and very comfy with more leg space and a greater recline than I have experienced with any U.S. carrier recently.  The bathrooms were modern too.  Both the flights to and from Hong Kong left on time too.  The only negative point I will say was that the flight left Delhi at 11pm and flew 5hours landing with the time change at about 6am in Hong Kong; therefore, it was essentially a red eye flight.  I understand why airlines provide a full meal on this length of a flight especially when keeping up with standards and customer expectations but the cabin had its full lights on for all but one hour of the flight and their was a lot of noise and activity thus making it impossible to sleep.  I personally would have preferred a small snack and beverage and then the time to rest so that I felt rested upon landing.

Overall though, I have heard numerous horror stories regarding Air India but have to say my first experience was a positive one and I would consider flying with them again.",Asia,2.0,November 2017,3 December 2017,5.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0
feel like King,anubhav73,Ahmedabad - Bangkok,"The flight seats have more air room compare to other airlines. aircraftes are new dreamliner in this sector. 
crew is very polite as Indian hospitality.
vegeterian food serve is very good.
i would suggest for coming to india selecting airindia is very convinient since you get online connection in same ticket which are very helpfull without changing the airlines.",Southeast Asia,4.0,September 2017,3 December 2017,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
Underdogs mostly getting bad press.,Ajay K,New Delhi - Dubai,Under rated airlines. All aircraft's are well maintained and most comfortable to ride with maximum leg room in economy. Dream liners are a real dream to travel in. Crew is well mannered and responsive. I have no negatives for my national carrier. Will always travel Air India if have that choice destination wise.,International,5.0,October 2017,3 December 2017,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
Male Flight,992manishn,Bengaluru - Male,"Delayed departure, food was average considering it was an international flight. Air hosts were casual.",Asia,3.0,November 2017,3 December 2017,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0
Good Experience good leg space compared to other airlines.,shrikantshende,Bangkok - Mumbai,On schedule time departure and landing. Good food and treatment plus good leg space. I have travelled with other air lines on this route where the space is cramped and discomfortable seats.,Asia,4.0,October 2017,3 December 2017,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
It is the fellow passengers who can make a difference,Keshav Rao Devulapally,Birmingham - New Delhi,Unfortunately a group of Punjabis were sitting close by. The group kept talking loudly through out the night disturbing sleep of everyone else. They were so thick skinned that they continued even after a request by air hostess. Air India's big problem is its passengers who do not keep the toilets dry.,International,3.0,October 2017,3 December 2017,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0
Enjoy Indian hospitality,Rai DeMukherjee,Kolkata (Calcutta) - London,"This is a very good flight.Air hostesses were cordial.Luggage through check in from Kolkata.Food was good.Options for Veg and Non-veg.Plenty of juices,tea,coffee offered",International,5.0,July 2017,3 December 2017,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
Recommended only if you want to fly direct,Sarika M,Chicago - New Delhi,"I've flown Air India several times to Delhi but only because this is the only direct flight I could find. The condition of the aircraft depends much on its age - a new one is nice enough but the older ones have broken ports, dubious screens, half-broken remotes, dodgy seats and general shabbiness. Toilets are the same as in most other airlines - clean enough depending on how the passengers use them and leave them. You cannot expect the crew to clean up after everyone. No complaints about food - it is as expected in coach and, being Indian, the taste (though bland) doesn't offend. 

I prefer Air India from US destinations because of the direct flights. I've made several trips and was delayed only once but that was an issue with the airport. The airline called (both automated and human) to update several times. The on-board crew are polite but usually fail to appear when buzzed. This has happened to me multiple times and even buzzing at 15 minute intervals produced no one. I'm not sure if they are understaffed or lazy. I've found it easier to just walk up and ask for beverages/snacks. On the plus side, your alcohol comes in a small bottle and not poured in a plastic glass with an eye dropper. If you are fortunate enough to be flying in one of their Dreamliners then leg space is more than you can expect in better airlines along with a nice interior and entertainment system. Bottom line - it's not the cheapest airline around and if flying direct was not my main consideration, I wouldn't fly Air India.",International,4.0,September 2017,3 December 2017,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0
Surprisingly nice,raindrops777,New Delhi - Sydney,"This is a direct flight from Delhi - Sydney. The aircraft is a DREAMLINER. The entire experience was beautiful. Staff was super professional, food was amazing and the seats very comfortable. I got the seat next to the boarding gate, so there was extra leg room. In-flight entertainment was great. Flight took off and landed on time. Despite it's sad reputation, my experience was quite contrary and i was very happy. Plus this is a non-stop 12 hour flight, I couldnt ask for more.  

After that I was on a Delhi - Chennai flight as well with Air india, same seats. and I can say the experience was five-star as well, pretty much the same as above, right from check-in to landing. I noticed a little hussle with a co-passenger requesting a bassinet  which was pretty nicely handled by staff and the request accommodated. This one was actually a transit flight, bound to Singapore via Chennai.",International,5.0,September 2017,3 December 2017,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
super timing flight,Debnath M,Kolkata (Calcutta) - Paris,"It was a super timing, flight started from kolkata at 10-00 and reached delhi at 12-15, again 13-15 from delhi and reached at Paris at 18-55. it is marvelous air trip, within day time I reached paris from kolkata. during this time i didn't feel bore rather enjoyed their served food and good association.",International,4.0,May 2017,3 December 2017,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
On time service. New Dreamliner (B-787) Aircraft,Arunjith_IND,Madrid - New Delhi,"We took Air India from Madrid o New Delhi during mid of December. The flight departed on time and despite foggy conditions in New Delhi, we arrived on time. The aircraft was a new B-787 Dreamliner. We were offered drinks (Whisky, Beer, Juice), followed by dinner, which was hot and tasty. Before landing in New Delhi, breakfast was served.
The in-flight entertainment was decent enough, with new movies and shows.",International,4.0,December 2017,3 December 2017,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0
Good experience in Punctuality,saptarshi,New Delhi - Kolkata (Calcutta),"I travel with my family from Delhi to Kolkata. The average experience, Punctuality was good, Quality of food Average. Ground staff is not so co-operative. over all experience is ok.",Domestic,4.0,November 2017,3 December 2017,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0
25Kg on Domestic flights,YASH P,Nagpur - Mumbai,I had my international flight out of Mumbai and needed 30 kg of luggage. luckily unlike other airlines in India AI offers 25 instead of 15 kg on domestic flights. Gotta say I was willing to endure the delay and zero in flights services for that purpose. Yes AI is never my 1st choice except in this case it suited me,Domestic,1.0,April 2017,3 December 2017,5.0,5.0,1.0,3.0,4.0,5.0,2.0,1.0
Average Trip,arooshreegandhi,New Delhi - Bengaluru,"I avoided traveling by air India because I thought they cancel last minute. But to my surprise, it is punctual. The leg room is fair and there are no hidden charges for seat selection. The cleanliness on board could be improved though.",Domestic,4.0,November 2017,3 December 2017,4.0,3.0,1.0,4.0,4.0,N/A,N/A,N/A
I love Air India,Achint Sinha,Varanasi - New Delhi,"I generally prefer Air India. Always on time. Most of the times, reach the destination before time. Comfort Leg room with comfortable seating. On air complimentary snacks/ meals services. Last but not the least, it goes to International Terminal, if you have your next foreign destination on same day, it will be very comfortable for you to arrive same international terminal.",Domestic,5.0,December 2017,3 December 2017,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
Air India from Chennai to Singapore,Krishna K,Chennai (Madras) - Singapore,"I recently attended a business meeting at Singapore (Chennai - Singapore- Chennai). I usually travel to Barcelona (Emirates) or the US (Lufthansa/BA), so this trip was a relatively shorter one. When I searched for flights online, I was looking for a non-stop. Unfortunately, the only one that offered a non-stop was Air India, the Indian government carrier. Before booking, I read several reviews online - from great to mostly mediocre service. In the end, I decided I would rather do 4 hours on Air India than 12 hours on a more convenient airline which needs to make a stop. As I arrived at the Check-in counter in Chennai, I found the counters had not opened, there were no separate lines for check in vs bag drop and when the staff eventually arrived, they seemed to battle with the system to print every boarding pass. To my amazement, that was the only lot on the entire trip. Their Dreamliner equipment that they fly to Singapore is amazing, great leg room, great seats, quality food and very experienced Cabin crew. Their entertainment system and the choices available pleasantly surprised me. On the return trip, the check-in process was a little less painful but the rest of the experience was excellent. On my way out, I told the Air India guys 2 things:
1. Improve your check-in process (tools, people, process) massively.
2. Do your in-flight announcements in destination/origin language (Tamil in this case) rather than just Hindi and English.

To my fellow travelers who want to go to Singapore from Chennai or vice-versa, take my word - go Air India and you will not regret it. They are the cheapest too by far.",Southeast Asia,4.0,December 2017,3 December 2017,5.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0
